date,product_name,category,brand,quantity_sold,price_per_quantity,total_price
2024-03-13,HersheyChocolate,Chocolate,Hershey,75,10.75,806.25
2024-03-02,ChocosBreakfast,Breakfast,Chocos,74,80.78,5977.72
2024-03-07,HersheyChocolate,Chocolate,Hershey,22,56.51,1243.22
2024-03-12,BrazilNutsAlmonds,Almonds,BrazilNuts,50,35.9,1795.0
2024-03-15,ChocosBreakfast,Breakfast,Chocos,74,98.68,7302.320000000001
2024-03-29,PopiePopcornMix,PopcornMix,Popie,55,47.58,2616.9
2024-03-21,PatanjaliSalt,Salt,Patanjali,35,83.95,2938.25
2024-03-21,KnorrNoodles,Noodles,Knorr,9,37.68,339.12
2024-03-15,LagomWalnuts,Walnuts,Lagom,22,26.96,593.12
2024-03-28,LiptonTea,Tea,Lipton,59,58.02,3423.1800000000003
2024-03-24,HersheyChocolate,Chocolate,Hershey,50,88.69,4434.5
2024-03-05,KnorrNoodles,Noodles,Knorr,57,40.2,2291.4
2024-03-09,SunsilkShampoo,Shampoo,Sunsilk,18,78.45,1412.1000000000001
2024-03-11,MaggieNoodles,Noodles,Maggie,36,56.47,2032.92
2024-03-29,DettolSanitizer,Sanitizer,Dettol,98,13.01,1274.98
2024-03-31,WhikasCatFood,CatFood,Whikas,85,78.99,6714.15
2024-03-28,PatanjaliRice,Rice,Patanjali,68,28.72,1952.96
2024-03-20,HamamSanitizer,Sanitizer,Hamam,11,25.71,282.81
2024-03-26,KnorrNoodles,Noodles,Knorr,5,97.6,488.0
2024-03-25,AashirvadSalt,Salt,Aashirvad,44,99.43,4374.92
2024-03-17,AachiVegMasala,VegMasala,Aachi,3,30.75,92.25
2024-03-23,BambinoPasta,Pasta,Bambino,50,31.77,1588.5
2024-03-04,KhidriDates,Dates,Khidri,91,41.21,3750.11
2024-03-05,LiptonTea,Tea,Lipton,61,42.75,2607.75
2024-03-18,SakthiVegMasala,VegMasala,Sakthi,12,58.73,704.76
2024-03-17,BambinoPasta,Pasta,Bambino,75,71.72,5379.0
2024-03-31,SunsilkShampoo,Shampoo,Sunsilk,47,58.03,2727.41
2024-03-16,PatanjaliFlour,Flour,Patanjali,70,25.37,1775.9
2024-03-13,ActIIPopcornMix,PopcornMix,ActII,45,15.08,678.6
2024-03-25,RinDetergent,Detergent,Rin,30,61.34,1840.2
2024-03-05,SunflowerOil,Oil,Sunflower,65,51.49,3346.85
2024-03-09,FortuneOil,Oil,Fortune,77,58.71,4520.67
2024-03-19,SurfExcelDetergent,Detergent,SurfExcel,59,66.14,3902.26
2024-03-29,SunflowerOil,Oil,Sunflower,51,72.92,3718.92
2024-03-20,PatanjaliRice,Rice,Patanjali,19,83.27,1582.1299999999999
2024-03-15,PatanjaliRice,Rice,Patanjali,36,27.31,983.16
2024-03-13,KnorrNoodles,Noodles,Knorr,89,52.96,4713.4400000000005
2024-03-13,CountryBeanCoffee,Coffee,CountryBean,80,49.28,3942.4
2024-03-02,ChocosBreakfast,Breakfast,Chocos,19,87.84,1668.96
2024-03-09,SunsilkShampoo,Shampoo,Sunsilk,9,96.93,872.3700000000001
2024-03-10,PatanjaliRice,Rice,Patanjali,98,90.39,8858.22
2024-03-30,AashirvadSalt,Salt,Aashirvad,95,19.73,1874.3500000000001
2024-03-17,DoveShampoo,Shampoo,Dove,10,65.14,651.4
2024-03-02,MadhurSugar,Sugar,Madhur,75,61.77,4632.75
2024-03-12,TajMahalTea,Tea,TajMahal,27,17.72,478.43999999999994
2024-03-15,KhidriDates,Dates,Khidri,11,99.86,1098.46
2024-03-15,AashirvadSalt,Salt,Aashirvad,21,30.3,636.3000000000001
2024-03-10,MindfulAlmonds,Almonds,Mindful,26,92.72,2410.72
2024-03-28,SunsilkShampoo,Shampoo,Sunsilk,15,42.84,642.6
2024-03-12,KimiaDates,Dates,Kimia,70,87.97,6157.9
2024-03-08,NutrigrainFlour,Flour,Nutrigrain,97,17.27,1675.19
2024-03-13,CountryBeanCoffee,Coffee,CountryBean,53,82.69,4382.57
2024-03-23,DailyCrunchAlmonds,Almonds,DailyCrunch,93,17.16,1595.88
2024-03-24,PopcornMix,PopcornMix,,49,14.58,714.42
2024-03-27,DailyCrunchAlmonds,Almonds,DailyCrunch,16,65.84,1053.44
2024-03-28,LagomWalnuts,Walnuts,Lagom,39,81.04,3160.5600000000004
2024-03-10,DettolSanitizer,Sanitizer,Dettol,5,55.97,279.85
2024-03-28,PopiePopcornMix,PopcornMix,Popie,93,37.71,3507.03
2024-03-29,PopcornMix,PopcornMix,,91,64.8,5896.8
2024-03-30,ContinentalCoffee,Coffee,Continental,51,20.18,1029.18
2024-03-01,ChocosBreakfast,Breakfast,Chocos,50,88.16,4408.0
2024-03-17,SakthiVegMasala,VegMasala,Sakthi,89,93.58,8328.619999999999
2024-03-15,NutrigrainFlour,Flour,Nutrigrain,47,98.28,4619.16
2024-03-28,OreoBiscuit,Biscuit,Oreo,42,18.34,770.28
2024-03-20,LagomWalnuts,Walnuts,Lagom,25,38.8,969.9999999999999
2024-03-14,TajMahalTea,Tea,TajMahal,31,90.18,2795.5800000000004
2024-03-15,RinDetergent,Detergent,Rin,36,91.49,3293.64
2024-03-04,LifeBuoySanitizer,Sanitizer,LifeBuoy,36,70.16,2525.7599999999998
2024-03-07,IndiaGateRice,Rice,IndiaGate,56,90.82,5085.92
2024-03-27,HamamSanitizer,Sanitizer,Hamam,42,55.81,2344.02
2024-03-22,CranberryWalnuts,Walnuts,Cranberry,86,38.17,3282.6200000000003
2024-03-28,TajMahalTea,Tea,TajMahal,38,41.55,1578.8999999999999
2024-03-03,MTRVegMasala,VegMasala,MTR,60,12.66,759.6
2024-03-23,SunsilkShampoo,Shampoo,Sunsilk,13,28.31,368.03
2024-03-15,TajMahalTea,Tea,TajMahal,92,63.39,5831.88
2024-03-17,AshirvadFlour,Flour,Ashirvad,24,78.17,1876.08
2024-03-04,DoveShampoo,Shampoo,Dove,82,99.87,8189.34
2024-03-26,RamenNoodles,Noodles,Ramen,37,91.63,3390.31
2024-03-11,LifeBuoySanitizer,Sanitizer,LifeBuoy,43,28.38,1220.34
2024-03-06,ChocosBreakfast,Breakfast,Chocos,61,38.07,2322.27
2024-03-07,WhikasCatFood,CatFood,Whikas,70,61.85,4329.5
2024-03-19,TataSalt,Salt,Tata,25,22.5,562.5
2024-03-01,RamenNoodles,Noodles,Ramen,73,12.46,909.58
2024-03-28,LagomWalnuts,Walnuts,Lagom,49,18.32,897.6800000000001
2024-03-02,LiptonTea,Tea,Lipton,44,65.22,2869.68
2024-03-21,PatanjaliFlour,Flour,Patanjali,72,97.65,7030.8
2024-03-12,MindfulAlmonds,Almonds,Mindful,10,68.2,682.0
2024-03-15,LifeBuoySanitizer,Sanitizer,LifeBuoy,10,18.69,186.9
2024-03-22,LifeBuoySanitizer,Sanitizer,LifeBuoy,14,82.5,1155.0
2024-03-24,DoveShampoo,Shampoo,Dove,92,46.25,4255.0
2024-03-12,HamamSanitizer,Sanitizer,Hamam,4,51.69,206.76
2024-03-09,Head&ShouldersShampoo,Shampoo,Head&Shoulders,79,62.21,4914.59
2024-03-31,PatanjaliRice,Rice,Patanjali,24,81.0,1944.0
2024-03-14,SunflowerOil,Oil,Sunflower,22,50.48,1110.56
2024-03-14,LittleHeartsBiscuit,Biscuit,LittleHearts,74,19.42,1437.0800000000002
2024-03-09,LagomWalnuts,Walnuts,Lagom,56,80.17,4489.52
2024-03-26,ParrysSugar,Sugar,Parrys,24,74.92,1798.08
2024-03-02,ActIIPopcornMix,PopcornMix,ActII,55,99.63,5479.65
2024-03-12,OhmsKetchup,Ketchup,Ohms,33,20.69,682.7700000000001
2024-03-06,DelMontePasta,Pasta,DelMonte,40,11.09,443.6
2024-03-16,AjwaDates,Dates,Ajwa,26,14.9,387.40000000000003
2024-03-08,3RosesTea,Tea,3Roses,63,29.7,1871.1
2024-03-09,ContinentalCoffee,Coffee,Continental,60,20.56,1233.6
2024-03-17,ContinentalCoffee,Coffee,Continental,85,36.83,3130.5499999999997
2024-03-13,TideDetergent,Detergent,Tide,19,60.45,1148.55
2024-03-25,ContinentalCoffee,Coffee,Continental,90,23.99,2159.1
2024-03-26,BambinoPasta,Pasta,Bambino,72,41.0,2952.0
2024-03-08,MTRVegMasala,VegMasala,MTR,87,63.91,5560.17
2024-03-09,OreoBiscuit,Biscuit,Oreo,58,91.93,5331.9400000000005
2024-03-08,CadburyChocolate,Chocolate,Cadbury,55,62.66,3446.2999999999997
2024-03-10,ChocosBreakfast,Breakfast,Chocos,52,48.08,2500.16
2024-03-17,SunsilkShampoo,Shampoo,Sunsilk,4,77.48,309.92
2024-03-15,SunflowerOil,Oil,Sunflower,3,42.46,127.38
2024-03-16,RinDetergent,Detergent,Rin,19,94.99,1804.81
2024-03-02,Head&ShouldersShampoo,Shampoo,Head&Shoulders,95,72.45,6882.75
2024-03-14,SunsilkShampoo,Shampoo,Sunsilk,42,55.25,2320.5
2024-03-23,IndiaGateRice,Rice,IndiaGate,71,30.53,2167.63
2024-03-27,TideDetergent,Detergent,Tide,18,94.28,1697.04
2024-03-10,CountryBeanCoffee,Coffee,CountryBean,47,86.07,4045.2899999999995
2024-03-09,SaffolaOil,Oil,Saffola,67,12.5,837.5
2024-03-20,HamamSanitizer,Sanitizer,Hamam,84,54.65,4590.599999999999
2024-03-21,MdhChickenMasala,ChickenMasala,Mdh,32,64.22,2055.04
2024-03-28,ChocosBreakfast,Breakfast,Chocos,97,62.0,6014.0
2024-03-12,SunflowerOil,Oil,Sunflower,63,74.1,4668.299999999999
2024-03-13,ActIIPopcornMix,PopcornMix,ActII,39,39.36,1535.04
2024-03-24,LifeBuoySanitizer,Sanitizer,LifeBuoy,67,91.75,6147.25
2024-03-08,Head&ShouldersShampoo,Shampoo,Head&Shoulders,64,89.73,5742.72
2024-03-08,LittleHeartsBiscuit,Biscuit,LittleHearts,29,84.06,2437.7400000000002
2024-03-03,OatsBreakfast,Breakfast,Oats,63,78.98,4975.740000000001
2024-03-26,FortuneOil,Oil,Fortune,25,29.73,743.25
2024-03-26,KhidriDates,Dates,Khidri,91,14.62,1330.4199999999998
2024-03-02,ChocosBreakfast,Breakfast,Chocos,28,60.97,1707.1599999999999
2024-03-30,PopcornMix,PopcornMix,,25,55.28,1382.0
2024-03-21,CountryBeanCoffee,Coffee,CountryBean,81,57.91,4690.71
2024-03-16,HeinzKetchup,Ketchup,Heinz,84,97.66,8203.44
2024-03-21,EverestChickenMasala,ChickenMasala,Everest,50,27.25,1362.5
2024-03-17,Head&ShouldersShampoo,Shampoo,Head&Shoulders,55,56.69,3117.95
2024-03-01,FortuneOil,Oil,Fortune,2,55.54,111.08
2024-03-03,RamenNoodles,Noodles,Ramen,22,25.89,569.58
2024-03-24,FortuneOil,Oil,Fortune,42,71.59,3006.78
2024-03-04,DailyCrunchAlmonds,Almonds,DailyCrunch,53,90.4,4791.200000000001
2024-03-07,DoveShampoo,Shampoo,Dove,3,84.45,253.35000000000002
2024-03-23,DelMontePasta,Pasta,DelMonte,72,48.1,3463.2000000000003
2024-03-24,FarmelyWalnuts,Walnuts,Farmely,84,96.9,8139.6
2024-03-11,PurinaPawCatFood,CatFood,PurinaPaw,55,81.64,4490.2
2024-03-13,LifeBuoySanitizer,Sanitizer,LifeBuoy,83,39.74,3298.42
2024-03-31,PatanjaliFlour,Flour,Patanjali,57,29.43,1677.51
2024-03-27,OatsBreakfast,Breakfast,Oats,11,28.73,316.03000000000003
2024-03-01,TataSalt,Salt,Tata,92,49.34,4539.280000000001
2024-03-14,AshirvadFlour,Flour,Ashirvad,83,80.16,6653.28
2024-03-24,EverestChickenMasala,ChickenMasala,Everest,23,58.71,1350.33
2024-03-01,MaggieNoodles,Noodles,Maggie,76,80.47,6115.72
2024-03-08,3RosesTea,Tea,3Roses,5,57.71,288.55
2024-03-02,HeinzKetchup,Ketchup,Heinz,12,59.59,715.08
2024-03-23,MaggieNoodles,Noodles,Maggie,56,53.01,2968.56
2024-03-30,SaffolaOil,Oil,Saffola,52,93.84,4879.68
2024-03-06,MTRVegMasala,VegMasala,MTR,8,68.02,544.16
2024-03-11,PatanjaliRice,Rice,Patanjali,91,91.15,8294.65
2024-03-17,SakthiVegMasala,VegMasala,Sakthi,29,61.19,1774.51
2024-03-01,EverestChickenMasala,ChickenMasala,Everest,44,76.84,3380.96
2024-03-15,KnorrNoodles,Noodles,Knorr,30,61.41,1842.3
2024-03-30,SaffolaOil,Oil,Saffola,91,86.53,7874.2300000000005
2024-03-09,3RosesTea,Tea,3Roses,25,36.21,905.25
2024-03-04,MaggieNoodles,Noodles,Maggie,99,77.42,7664.58
2024-03-17,ChocosBreakfast,Breakfast,Chocos,68,48.5,3298.0
2024-03-24,KimiaDates,Dates,Kimia,45,49.4,2223.0
2024-03-11,MindfulAlmonds,Almonds,Mindful,48,10.98,527.04
2024-03-07,EverestChickenMasala,ChickenMasala,Everest,9,76.46,688.14
2024-03-20,PurinaPawCatFood,CatFood,PurinaPaw,98,67.24,6589.5199999999995
2024-03-12,PurinaPawCatFood,CatFood,PurinaPaw,34,44.67,1518.78
2024-03-20,MaggieNoodles,Noodles,Maggie,9,92.21,829.89
2024-03-13,MadhurSugar,Sugar,Madhur,47,28.62,1345.14
2024-03-06,KhidriDates,Dates,Khidri,89,20.72,1844.08
2024-03-10,SunsilkShampoo,Shampoo,Sunsilk,83,57.36,4760.88
2024-03-20,KimiaDates,Dates,Kimia,78,61.36,4786.08
2024-03-24,CranberryWalnuts,Walnuts,Cranberry,1,89.72,89.72
2024-03-20,Head&ShouldersShampoo,Shampoo,Head&Shoulders,48,37.01,1776.48
2024-03-02,AachiVegMasala,VegMasala,Aachi,81,63.1,5111.1
2024-03-09,PopiePopcornMix,PopcornMix,Popie,94,57.84,5436.96
2024-03-27,IndiaGateRice,Rice,IndiaGate,68,59.65,4056.2
2024-03-15,PurinaPawCatFood,CatFood,PurinaPaw,73,81.17,5925.41
2024-03-11,OreoBiscuit,Biscuit,Oreo,87,75.72,6587.64
2024-03-26,CadburyChocolate,Chocolate,Cadbury,25,86.65,2166.25
2024-03-06,LittleHeartsBiscuit,Biscuit,LittleHearts,26,80.14,2083.64
2024-03-04,PatanjaliFlour,Flour,Patanjali,11,26.96,296.56
2024-03-21,KnorrNoodles,Noodles,Knorr,46,52.29,2405.34
2024-03-10,Head&ShouldersShampoo,Shampoo,Head&Shoulders,90,99.47,8952.3
2024-03-07,PopiePopcornMix,PopcornMix,Popie,72,41.84,3012.4800000000005
2024-03-13,KellogsBreakfast,Breakfast,Kellogs,57,22.85,1302.45
2024-03-31,HamamSanitizer,Sanitizer,Hamam,67,61.36,4111.12
2024-03-25,SunflowerOil,Oil,Sunflower,35,50.56,1769.6000000000001
2024-03-05,EverestChickenMasala,ChickenMasala,Everest,57,38.3,2183.1
2024-03-11,PopcornMix,PopcornMix,,90,67.57,6081.299999999999
2024-03-08,KissanKetchup,Ketchup,Kissan,12,89.64,1075.68
2024-03-24,ContinentalCoffee,Coffee,Continental,2,27.38,54.76
2024-03-02,VedakaPasta,Pasta,Vedaka,87,96.7,8412.9
2024-03-07,NutrigrainFlour,Flour,Nutrigrain,73,27.19,1984.8700000000001
2024-03-14,CountryBeanCoffee,Coffee,CountryBean,78,49.14,3832.92
2024-03-21,HeinzKetchup,Ketchup,Heinz,54,69.9,3774.6000000000004
2024-03-06,PatanjaliFlour,Flour,Patanjali,23,20.87,480.01000000000005
2024-03-31,FortuneOil,Oil,Fortune,58,77.6,4500.799999999999
2024-03-29,BasmatiRice,Rice,Basmati,2,53.3,106.6
2024-03-26,LifeBuoySanitizer,Sanitizer,LifeBuoy,30,52.19,1565.6999999999998
2024-03-15,EasternChickenMasala,ChickenMasala,Eastern,34,71.35,2425.8999999999996
2024-03-18,PopiePopcornMix,PopcornMix,Popie,26,33.64,874.64
2024-03-02,3RosesTea,Tea,3Roses,4,27.98,111.92
2024-03-20,BrazilNutsAlmonds,Almonds,BrazilNuts,72,16.99,1223.28
2024-03-13,BasmatiRice,Rice,Basmati,51,46.26,2359.2599999999998
2024-03-30,ContinentalCoffee,Coffee,Continental,43,54.8,2356.4
2024-03-30,HersheyChocolate,Chocolate,Hershey,28,27.76,777.2800000000001
2024-03-03,AmulChocolate,Chocolate,Amul,81,49.74,4028.94
2024-03-19,FortuneOil,Oil,Fortune,74,50.61,3745.14
2024-03-16,SurfExcelDetergent,Detergent,SurfExcel,99,45.13,4467.87
2024-03-29,MindfulAlmonds,Almonds,Mindful,16,38.77,620.32
2024-03-21,Head&ShouldersShampoo,Shampoo,Head&Shoulders,33,20.19,666.2700000000001
2024-03-30,PatanjaliRice,Rice,Patanjali,90,77.2,6948.0
2024-03-02,RamenNoodles,Noodles,Ramen,77,73.92,5691.84
2024-03-01,HamamSanitizer,Sanitizer,Hamam,93,63.27,5884.110000000001
2024-03-05,KellogsBreakfast,Breakfast,Kellogs,47,12.0,564.0
2024-03-05,NutrichoiceBiscuit,Biscuit,Nutrichoice,30,99.75,2992.5
2024-03-15,MdhChickenMasala,ChickenMasala,Mdh,12,14.05,168.60000000000002
2024-03-11,DelMontePasta,Pasta,DelMonte,70,12.2,854.0
2024-03-28,DettolSanitizer,Sanitizer,Dettol,43,38.2,1642.6000000000001
2024-03-20,OreoBiscuit,Biscuit,Oreo,41,97.61,4002.0099999999998
2024-03-18,KellogsBreakfast,Breakfast,Kellogs,86,88.27,7591.219999999999
2024-03-11,BrazilNutsAlmonds,Almonds,BrazilNuts,20,82.57,1651.3999999999999
2024-03-27,TataSalt,Salt,Tata,48,72.44,3477.12
2024-03-06,LagomWalnuts,Walnuts,Lagom,43,85.93,3694.9900000000002
2024-03-26,TajMahalTea,Tea,TajMahal,100,66.21,6620.999999999999
2024-03-24,ContinentalCoffee,Coffee,Continental,32,92.38,2956.16
2024-03-27,NutrigrainFlour,Flour,Nutrigrain,50,76.04,3802.0000000000005
2024-03-12,AachiVegMasala,VegMasala,Aachi,46,73.62,3386.5200000000004
2024-03-24,VedakaPasta,Pasta,Vedaka,9,56.52,508.68
2024-03-26,PatanjaliRice,Rice,Patanjali,33,90.03,2970.9900000000002
2024-03-09,3RosesTea,Tea,3Roses,97,91.43,8868.710000000001
2024-03-16,PopcornMix,PopcornMix,,80,87.93,7034.400000000001
2024-03-07,OatsBreakfast,Breakfast,Oats,60,66.65,3999.0000000000005
2024-03-12,HoneyBaeSugar,Sugar,HoneyBae,61,53.96,3291.56
2024-03-23,NescafeCoffee,Coffee,Nescafe,92,88.51,8142.92
2024-03-01,NescafeCoffee,Coffee,Nescafe,58,15.51,899.58
2024-03-01,ParrysSugar,Sugar,Parrys,47,28.66,1347.02
2024-03-07,MadhurSugar,Sugar,Madhur,31,26.4,818.4
2024-03-21,PatanjaliFlour,Flour,Patanjali,6,62.0,372.0
2024-03-10,CadburyChocolate,Chocolate,Cadbury,81,65.47,5303.07
2024-03-11,LiptonTea,Tea,Lipton,87,53.3,4637.099999999999
2024-03-23,HeinzKetchup,Ketchup,Heinz,91,29.16,2653.56
2024-03-05,3RosesTea,Tea,3Roses,6,31.03,186.18
2024-03-10,LagomWalnuts,Walnuts,Lagom,74,41.83,3095.42
2024-03-02,CranberryWalnuts,Walnuts,Cranberry,39,88.09,3435.51
2024-03-17,ParrysSugar,Sugar,Parrys,88,54.27,4775.76
2024-03-11,KimiaDates,Dates,Kimia,17,43.55,740.3499999999999
2024-03-16,KimiaDates,Dates,Kimia,24,92.89,2229.36
2024-03-25,PopcornMix,PopcornMix,,99,89.11,8821.89
2024-03-14,AshirvadFlour,Flour,Ashirvad,1,29.99,29.99
2024-03-06,LittleHeartsBiscuit,Biscuit,LittleHearts,76,60.99,4635.24
2024-03-13,FarmelyWalnuts,Walnuts,Farmely,86,23.38,2010.6799999999998
2024-03-24,AashirvadSalt,Salt,Aashirvad,40,92.21,3688.3999999999996
2024-03-20,KnorrNoodles,Noodles,Knorr,44,21.64,952.1600000000001
2024-03-04,EasternChickenMasala,ChickenMasala,Eastern,33,56.65,1869.45
2024-03-28,AshirvadFlour,Flour,Ashirvad,29,48.19,1397.51
2024-03-08,FortuneOil,Oil,Fortune,5,93.85,469.25
2024-03-30,BasmatiRice,Rice,Basmati,34,28.08,954.7199999999999
2024-03-08,AshirvadFlour,Flour,Ashirvad,72,81.08,5837.76
2024-03-30,PatanjaliRice,Rice,Patanjali,28,46.9,1313.2
2024-03-12,NescafeCoffee,Coffee,Nescafe,95,73.7,7001.5
2024-03-26,LittleHeartsBiscuit,Biscuit,LittleHearts,97,19.02,1844.94
2024-03-21,LittleHeartsBiscuit,Biscuit,LittleHearts,71,43.26,3071.46
2024-03-13,LiptonTea,Tea,Lipton,77,83.04,6394.080000000001
2024-03-16,PatanjaliSalt,Salt,Patanjali,97,54.68,5303.96
2024-03-02,AshirvadFlour,Flour,Ashirvad,20,89.43,1788.6000000000001
2024-03-12,ParrysSugar,Sugar,Parrys,57,45.77,2608.8900000000003
2024-03-18,KissanKetchup,Ketchup,Kissan,33,71.51,2359.8300000000004
2024-03-23,IndiaGateRice,Rice,IndiaGate,83,31.36,2602.88
2024-03-23,IndiaGateRice,Rice,IndiaGate,49,82.83,4058.67
2024-03-01,CadburyChocolate,Chocolate,Cadbury,34,43.42,1476.28
2024-03-17,ParrysSugar,Sugar,Parrys,14,10.85,151.9
2024-03-12,EverestChickenMasala,ChickenMasala,Everest,33,86.69,2860.77
2024-03-22,FarmelyWalnuts,Walnuts,Farmely,22,28.35,623.7
2024-03-07,MadhurSugar,Sugar,Madhur,33,84.1,2775.2999999999997
2024-03-31,BasmatiRice,Rice,Basmati,46,94.06,4326.76
2024-03-22,3RosesTea,Tea,3Roses,58,90.28,5236.24
2024-03-04,MdhChickenMasala,ChickenMasala,Mdh,4,34.24,136.96
2024-03-05,PurinaPawCatFood,CatFood,PurinaPaw,81,12.52,1014.12
2024-03-30,EasternChickenMasala,ChickenMasala,Eastern,26,36.17,940.4200000000001
2024-03-16,MTRVegMasala,VegMasala,MTR,66,50.65,3342.9
2024-03-26,AachiVegMasala,VegMasala,Aachi,71,20.49,1454.79
2024-03-30,NutrigrainFlour,Flour,Nutrigrain,22,84.28,1854.16
2024-03-17,KnorrNoodles,Noodles,Knorr,15,81.56,1223.4
2024-03-01,FarmelyWalnuts,Walnuts,Farmely,22,83.68,1840.96
2024-03-02,DailyCrunchAlmonds,Almonds,DailyCrunch,73,40.36,2946.2799999999997
2024-03-25,FelineFeastCatFood,CatFood,FelineFeast,42,12.18,511.56
2024-03-22,AachiVegMasala,VegMasala,Aachi,54,62.77,3389.5800000000004
2024-03-09,RinDetergent,Detergent,Rin,47,74.91,3520.77
2024-03-08,LiptonTea,Tea,Lipton,52,78.18,4065.3600000000006
2024-03-30,FortuneOil,Oil,Fortune,31,31.19,966.89
2024-03-02,LagomWalnuts,Walnuts,Lagom,99,85.81,8495.19
2024-03-20,WhikasCatFood,CatFood,Whikas,82,91.58,7509.5599999999995
2024-03-07,WhikasCatFood,CatFood,Whikas,29,15.46,448.34000000000003
2024-03-07,OhmsKetchup,Ketchup,Ohms,13,99.39,1292.07
2024-03-12,MdhChickenMasala,ChickenMasala,Mdh,46,38.31,1762.2600000000002
2024-03-06,ContinentalCoffee,Coffee,Continental,91,62.93,5726.63
2024-03-20,ParrysSugar,Sugar,Parrys,48,98.13,4710.24
2024-03-06,AashirvadSalt,Salt,Aashirvad,56,68.55,3838.7999999999997
2024-03-03,TajMahalTea,Tea,TajMahal,11,97.53,1072.83
2024-03-28,CountryBeanCoffee,Coffee,CountryBean,91,81.5,7416.5
2024-03-01,RamenNoodles,Noodles,Ramen,75,62.45,4683.75
2024-03-27,ParrysSugar,Sugar,Parrys,95,98.4,9348.0
2024-03-26,SaffolaOil,Oil,Saffola,15,76.86,1152.9
2024-03-27,IndiaGateRice,Rice,IndiaGate,41,29.2,1197.2
2024-03-25,SurfExcelDetergent,Detergent,SurfExcel,30,41.1,1233.0
2024-03-02,HeinzKetchup,Ketchup,Heinz,2,51.47,102.94
2024-03-06,DelMontePasta,Pasta,DelMonte,79,50.83,4015.5699999999997
2024-03-17,FortuneOil,Oil,Fortune,98,61.39,6016.22
2024-03-11,MaggieNoodles,Noodles,Maggie,43,89.08,3830.44
2024-03-04,NutrigrainFlour,Flour,Nutrigrain,13,26.09,339.17
2024-03-18,HeinzKetchup,Ketchup,Heinz,76,21.7,1649.2
2024-03-24,KellogsBreakfast,Breakfast,Kellogs,38,32.65,1240.7
2024-03-29,AashirvadSalt,Salt,Aashirvad,60,40.87,2452.2
2024-03-22,OatsBreakfast,Breakfast,Oats,6,18.04,108.24
2024-03-26,IndiaGateRice,Rice,IndiaGate,30,84.78,2543.4
2024-03-26,RinDetergent,Detergent,Rin,31,90.05,2791.5499999999997
2024-03-27,AachiVegMasala,VegMasala,Aachi,63,67.88,4276.44
2024-03-11,CadburyChocolate,Chocolate,Cadbury,28,24.77,693.56
2024-03-13,OreoBiscuit,Biscuit,Oreo,81,24.66,1997.46
2024-03-24,LiptonTea,Tea,Lipton,44,60.65,2668.6
2024-03-15,NescafeCoffee,Coffee,Nescafe,30,31.44,943.2
2024-03-20,MadhurSugar,Sugar,Madhur,5,59.19,295.95
2024-03-09,KellogsBreakfast,Breakfast,Kellogs,85,25.36,2155.6
2024-03-02,AshirvadFlour,Flour,Ashirvad,42,66.02,2772.8399999999997
2024-03-19,MaggieNoodles,Noodles,Maggie,92,86.68,7974.56
2024-03-26,ParrysSugar,Sugar,Parrys,32,45.89,1468.48
2024-03-18,NutrigrainFlour,Flour,Nutrigrain,90,41.36,3722.4
2024-03-12,AachiVegMasala,VegMasala,Aachi,85,54.45,4628.25
2024-03-06,NescafeCoffee,Coffee,Nescafe,23,83.79,1927.17
2024-03-18,OreoBiscuit,Biscuit,Oreo,52,61.34,3189.6800000000003
2024-03-27,BambinoPasta,Pasta,Bambino,44,67.59,2973.96
2024-03-18,FortuneOil,Oil,Fortune,40,14.06,562.4
2024-03-04,LifeBuoySanitizer,Sanitizer,LifeBuoy,4,80.65,322.6
2024-03-06,BasmatiRice,Rice,Basmati,15,30.7,460.5
2024-03-13,NutrigrainFlour,Flour,Nutrigrain,92,36.7,3376.4
2024-03-18,CadburyChocolate,Chocolate,Cadbury,34,80.97,2752.98
2024-03-04,OatsBreakfast,Breakfast,Oats,82,53.73,4405.86
2024-03-03,BasmatiRice,Rice,Basmati,24,90.84,2180.16
2024-03-10,HamamSanitizer,Sanitizer,Hamam,60,97.37,5842.200000000001
2024-03-25,SurfExcelDetergent,Detergent,SurfExcel,83,75.89,6298.87
2024-03-07,BasmatiRice,Rice,Basmati,23,25.6,588.8000000000001
2024-03-05,ChocosBreakfast,Breakfast,Chocos,39,58.82,2293.98
2024-03-07,HoneyBaeSugar,Sugar,HoneyBae,70,99.44,6960.8
2024-03-02,BasmatiRice,Rice,Basmati,97,24.13,2340.61
2024-03-06,OatsBreakfast,Breakfast,Oats,91,32.6,2966.6
2024-03-13,SunsilkShampoo,Shampoo,Sunsilk,86,81.97,7049.42
2024-03-02,ParrysSugar,Sugar,Parrys,100,11.3,1130.0
2024-03-08,ActIIPopcornMix,PopcornMix,ActII,74,57.25,4236.5
2024-03-03,NescafeCoffee,Coffee,Nescafe,95,86.69,8235.55
2024-03-04,TajMahalTea,Tea,TajMahal,27,74.28,2005.56
2024-03-22,ParrysSugar,Sugar,Parrys,2,40.94,81.88
2024-03-13,LagomWalnuts,Walnuts,Lagom,49,12.6,617.4
2024-03-10,MadhurSugar,Sugar,Madhur,47,30.67,1441.49
2024-03-05,MaggieNoodles,Noodles,Maggie,76,30.97,2353.72
2024-03-18,KhidriDates,Dates,Khidri,93,41.09,3821.3700000000003
